,Neighborhood,arts_culture_recreation,bars_nightlife,business_hub,café_fastfoods,cuisine_restaurants,education_colleges,kids_family_residential,nature_view,regular_restaurants,shopping,sports_fitness,stores_daily_conveniences,tourist_interest,transport_vicinity,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Mapping
6319,Mumbai Central,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.970174,72.81921329999999,City Center,18.9682252770377,72.82381809380857,Department Store,stores_daily_conveniences
6320,Mumbai Central,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.970174,72.81921329999999,Reliance Super,18.96780107714453,72.82018365290199,Department Store,stores_daily_conveniences
6321,Mumbai Central,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.970174,72.81921329999999,Cafe Coffee Day,18.966998536545987,72.81398279008906,Coffee Shop,café_fastfoods
6322,Mumbai Central,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.970174,72.81921329999999,Mainland China,18.97577750958889,72.81254596298947,Chinese Restaurant,regular_restaurants
6323,Mumbai Central,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.970174,72.81921329999999,Baskin Robbins,18.971636929686856,72.81492912943844,Ice Cream Shop,café_fastfoods
6324,Mumbai Central,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.970174,72.81921329999999,cafe coffee day,18.976988366293984,72.82405095322007,Coffee Shop,café_fastfoods
6325,Mumbai Central,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.970174,72.81921329999999,KFC,18.968373695211522,72.82350174639339,Fast Food Restaurant,regular_restaurants
6326,Mumbai Central,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.970174,72.81921329999999,Mumbai Central Railway Station,18.969689989219507,72.81951651529027,Train Station,transport_vicinity
6327,Mumbai Central,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.970174,72.81921329999999,Mumbai Central Ticket Reservation Area,18.9709379540402,72.81957998795045,Train Station,transport_vicinity
6328,Mumbai Central,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.970174,72.81921329999999,Kalpana Restaurant,18.96869985561517,72.82068210151462,Breakfast Spot,regular_restaurants
6329,Mumbai Central,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.970174,72.81921329999999,Nanumal Bhojraj,18.968912147166353,72.81511955093872,Vegetarian / Vegan Restaurant,regular_restaurants
6330,Mumbai Central,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.970174,72.81921329999999,McDonald's,18.97581153405947,72.81225850959432,Fast Food Restaurant,regular_restaurants
6331,Mumbai Central,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.970174,72.81921329999999,Britannia Vada Pav,18.965424425234453,72.81903181443319,Snack Place,café_fastfoods
6332,Mumbai Central,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.970174,72.81921329999999,McDonald's,18.968072621829073,72.82449670848378,Fast Food Restaurant,regular_restaurants
6333,Mumbai Central,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.970174,72.81921329999999,Bhaji Gali,18.96314382698096,72.81335740466609,Farmers Market,stores_daily_conveniences
6334,Mumbai Central,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.970174,72.81921329999999,Grant Road Railway Station,18.96326910434186,72.81594514846802,Train Station,transport_vicinity
6335,Mumbai Central,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.970174,72.81921329999999,E Zone,18.975757020968594,72.812297835368,Electronics Store,stores_daily_conveniences
6336,Mumbai Central,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.970174,72.81921329999999,Cocoberry,18.975664256044585,72.81216511583942,Dessert Shop,café_fastfoods
6337,Mumbai Central,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.970174,72.81921329999999,Hotel Orient,18.961791913445673,72.82256318439606,Indian Restaurant,regular_restaurants
6338,Mumbai Central,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.970174,72.81921329999999,Gym at RWITC,18.97903589335844,72.82062439935699,Gym,sports_fitness
6339,Nahur,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.1543618,72.9464735,The Food Studio,19.1615027483395,72.94466852296836,Pub,bars_nightlife
6340,Nahur,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.1543618,72.9464735,Nahur Railway Station,19.154388136928528,72.94679770100333,Train Station,transport_vicinity
6341,Nahur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1543618,72.9464735,The Good Vibes Café,19.16021785746494,72.94677220389433,Restaurant,regular_restaurants
6342,Nahur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1543618,72.9464735,Gopala's Next,19.15616401281778,72.93761648599751,Restaurant,regular_restaurants
6343,Nahur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1543618,72.9464735,Hot Plate,19.149865920399908,72.94901229414637,Asian Restaurant,regular_restaurants
6344,Nahur,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.1543618,72.9464735,Bhandup Pumping Station,19.15481061154698,72.95427763708368,Bus Station,transport_vicinity
6345,Nahur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1543618,72.9464735,"Khao galli, near TCS, opp tunga paradise, MIDC",19.150226702112427,72.95395468403477,Fast Food Restaurant,regular_restaurants
6346,Naigaon (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Not Just Desserts By Sabina,19.01241902529931,72.85430787580727,Cupcake Shop,café_fastfoods
6347,Naigaon (East),0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Grandmama's Café,19.016673212744305,72.84611661229603,Café,
6348,Naigaon (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Great punjab restaurant,19.014281050391084,72.84507809145234,Indian Restaurant,regular_restaurants
6349,Naigaon (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Parag Juice Center,19.018304220701694,72.84710415452051,Juice Bar,café_fastfoods
6350,Naigaon (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Punjabi Tadka,19.017003113043227,72.84483337834129,Indian Restaurant,regular_restaurants
6351,Naigaon (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Cafe Coffee Day,19.016880245121698,72.84605818822351,Coffee Shop,café_fastfoods
6352,Naigaon (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop,café_fastfoods
6353,Naigaon (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place,café_fastfoods
6354,Naigaon (East),1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Big cinemas,19.010944576631047,72.85573363922205,Movie Theater,arts_culture_recreation
6355,Naigaon (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant,regular_restaurants
6356,Naigaon (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Pritam Food Express,19.01655853825347,72.84617358048803,Snack Place,café_fastfoods
6357,Naigaon (East),0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Dadar Club,19.01757717172196,72.84539861546341,Lounge,bars_nightlife
6358,Naigaon (East),0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0095393,72.8478709,Ramee Guestline Hotel,19.017085009575183,72.84470280580939,Hotel,tourist_interest
6359,Naigaon (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Cafe Coffee Day,19.007892876770647,72.84132705823866,Coffee Shop,café_fastfoods
6360,Naigaon (East),0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0095393,72.8478709,Mumbai Police Hockey Ground Dadar,19.009221,72.847015,Hockey Arena,sports_fitness
6361,Naigaon (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant,regular_restaurants
6362,Naigaon (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop,café_fastfoods
6363,Naigaon (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Prakashanand Hotel,19.01347681825346,72.8491187095642,Indian Restaurant,regular_restaurants
6364,Naigaon (East),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0095393,72.8478709,Bhoiwada Market,19.005052239857122,72.84493888041584,Farmers Market,stores_daily_conveniences
6365,Naigaon (East),0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Bharatiya Krida Mandir Ground,19.01209473404128,72.85321096263195,Convention Center,business_hub
6366,Naigaon (East),0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0095393,72.8478709,Talwalkars Gym,19.01218518399004,72.85365490350506,Gym,sports_fitness
6367,Naigaon (East),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0095393,72.8478709,Timberland,19.0157461551481,72.84811216234114,Shoe Store,stores_daily_conveniences
6368,Naigaon (East),0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0095393,72.8478709,St. Xavier's Football Ground,19.0062461960632,72.84200324226332,Soccer Field,sports_fitness
6369,Naigaon (East),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0095393,72.8478709,Design One,19.008335232537085,72.85511054487151,Flower Shop,stores_daily_conveniences
6370,Naigaon (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant,regular_restaurants
6371,Naigaon (East),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Kailash Lassi,19.016423941280642,72.84326567872564,Restaurant,regular_restaurants
6372,Naigaon (East),1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Yogi Shabagrah,19.018005948215624,72.84531967643386,Theater,arts_culture_recreation
6373,Naigaon (East),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place,café_fastfoods
6374,Naigaon (West),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Not Just Desserts By Sabina,19.01241902529931,72.85430787580727,Cupcake Shop,café_fastfoods
6375,Naigaon (West),0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Grandmama's Café,19.016673212744305,72.84611661229603,Café,
6376,Naigaon (West),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Great punjab restaurant,19.014281050391084,72.84507809145234,Indian Restaurant,regular_restaurants
6377,Naigaon (West),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Parag Juice Center,19.018304220701694,72.84710415452051,Juice Bar,café_fastfoods
6378,Naigaon (West),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Punjabi Tadka,19.017003113043227,72.84483337834129,Indian Restaurant,regular_restaurants
6379,Naigaon (West),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Cafe Coffee Day,19.016880245121698,72.84605818822351,Coffee Shop,café_fastfoods
6380,Naigaon (West),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop,café_fastfoods
6381,Naigaon (West),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place,café_fastfoods
6382,Naigaon (West),1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Big cinemas,19.010944576631047,72.85573363922205,Movie Theater,arts_culture_recreation
6383,Naigaon (West),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Pritam Da Dhaba,19.016963095247377,72.84645253310437,Indian Restaurant,regular_restaurants
6384,Naigaon (West),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Pritam Food Express,19.01655853825347,72.84617358048803,Snack Place,café_fastfoods
6385,Naigaon (West),0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Dadar Club,19.01757717172196,72.84539861546341,Lounge,bars_nightlife
6386,Naigaon (West),0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0095393,72.8478709,Ramee Guestline Hotel,19.017085009575183,72.84470280580939,Hotel,tourist_interest
6387,Naigaon (West),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Cafe Coffee Day,19.007892876770647,72.84132705823866,Coffee Shop,café_fastfoods
6388,Naigaon (West),0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0095393,72.8478709,Mumbai Police Hockey Ground Dadar,19.009221,72.847015,Hockey Arena,sports_fitness
6389,Naigaon (West),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Jyoti Veg Restaurant,19.017460996632266,72.84780252876281,Vegetarian / Vegan Restaurant,regular_restaurants
6390,Naigaon (West),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Cafe Coffee Day,19.018240740105664,72.84803138840597,Coffee Shop,café_fastfoods
6391,Naigaon (West),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Prakashanand Hotel,19.01347681825346,72.8491187095642,Indian Restaurant,regular_restaurants
6392,Naigaon (West),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0095393,72.8478709,Bhoiwada Market,19.005052239857122,72.84493888041584,Farmers Market,stores_daily_conveniences
6393,Naigaon (West),0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Bharatiya Krida Mandir Ground,19.01209473404128,72.85321096263195,Convention Center,business_hub
6394,Naigaon (West),0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0095393,72.8478709,Talwalkars Gym,19.01218518399004,72.85365490350506,Gym,sports_fitness
6395,Naigaon (West),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0095393,72.8478709,Timberland,19.0157461551481,72.84811216234114,Shoe Store,stores_daily_conveniences
6396,Naigaon (West),0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0095393,72.8478709,St. Xavier's Football Ground,19.0062461960632,72.84200324226332,Soccer Field,sports_fitness
6397,Naigaon (West),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0095393,72.8478709,Design One,19.008335232537085,72.85511054487151,Flower Shop,stores_daily_conveniences
6398,Naigaon (West),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Hotel Midtown Pritam,19.016816429765786,72.84602260892409,Indian Restaurant,regular_restaurants
6399,Naigaon (West),0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0095393,72.8478709,Kailash Lassi,19.016423941280642,72.84326567872564,Restaurant,regular_restaurants
6400,Naigaon (West),1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Yogi Shabagrah,19.018005948215624,72.84531967643386,Theater,arts_culture_recreation
6401,Naigaon (West),0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0095393,72.8478709,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place,café_fastfoods
6402,Natwar Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.130319,72.8505689,Cafe Arfa,19.12893009094341,72.84714004510111,Indian Restaurant,regular_restaurants
6403,Natwar Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.130319,72.8505689,"5 Spice , Bandra",19.130421080343595,72.84720633881638,Chinese Restaurant,regular_restaurants
6404,Natwar Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.130319,72.8505689,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant,regular_restaurants
6405,Natwar Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.130319,72.8505689,Narayan Sandwich,19.121397691078766,72.85027035501028,Sandwich Place,café_fastfoods
6406,Natwar Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.130319,72.8505689,Persia Darbar,19.136951649526445,72.84682153522544,Indian Restaurant,regular_restaurants
6407,Natwar Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.130319,72.8505689,Domino's Pizza,19.131,72.848,Pizza Place,café_fastfoods
6408,Natwar Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.130319,72.8505689,Sarvodaya Veg. Restaurant,19.12375959553322,72.85089307715918,Indian Restaurant,regular_restaurants
6409,Natwar Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.130319,72.8505689,Subway,19.127860043016803,72.84446095143547,Sandwich Place,café_fastfoods
6410,Natwar Nagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.130319,72.8505689,Cafe Coffee Day,19.1277481382252,72.84466295105099,Coffee Shop,café_fastfoods
6411,Natwar Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.130319,72.8505689,Bostan Restaurant,19.135898272834073,72.84758136170433,Asian Restaurant,regular_restaurants
6412,Natwar Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.130319,72.8505689,Ismail college. Jogging area,19.131361465689803,72.85485092175313,Athletics & Sports,sports_fitness
6413,Natwar Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.130319,72.8505689,Hobby shop,19.134748644053687,72.84954786300659,Arts & Crafts Store,arts_culture_recreation
6414,Natwar Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.130319,72.8505689,NBBK,19.127150966156602,72.8460347703698,Basketball Court,sports_fitness
6415,Natwar Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.130319,72.8505689,Canon Master Service Center,19.126816564711188,72.85531247377149,Camera Store,stores_daily_conveniences
6416,Natwar Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.130319,72.8505689,Lucknowee Tunday Kebab,19.135982942441487,72.84871219644744,Mughlai Restaurant,regular_restaurants
6417,Natwar Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.130319,72.8505689,Take Care Medico,19.127821,72.84429,Pharmacy,stores_daily_conveniences
6418,Natwar Nagar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.130319,72.8505689,Bowlekars gym,19.128568861886365,72.85774137679633,Gym / Fitness Center,sports_fitness
6419,Natwar Nagar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.130319,72.8505689,Kapil Dabeli,19.13665572057213,72.85502400386291,Fast Food Restaurant,regular_restaurants
6420,Natwar Nagar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.130319,72.8505689,Bhardawadi Ground,19.12614307830214,72.84354839292277,Park,kids_family_residential
6421,Naupada,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.083579,72.88865190000001,Hamleys,19.08665464005278,72.88978308735972,Toy / Game Store,stores_daily_conveniences
6422,Naupada,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.083579,72.88865190000001,Phoenix Marketcity,19.085914049695226,72.8886918893861,Shopping Mall,shopping
6423,Naupada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,PVR Cinemas,19.08664273439014,72.88983942558217,Movie Theater,arts_culture_recreation
6424,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Naaz Hotel,19.084781503065773,72.8892339015137,Indian Restaurant,regular_restaurants
6425,Naupada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,The Irish House Phoenix Marketcity,19.086398119716968,72.88878608573181,Beer Garden,bars_nightlife
6426,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Poptate's,19.086922534137138,72.88880023545461,American Restaurant,regular_restaurants
6427,Naupada,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.083579,72.88865190000001,ZARA,19.08613427939069,72.88873011454294,Clothing Store,stores_daily_conveniences
6428,Naupada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,212 All Day,19.08633818631618,72.88907314095657,Café,
6429,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Starbucks,19.08661600579581,72.88980467212124,Coffee Shop,café_fastfoods
6430,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Gloria Jeans Coffee,19.086129740777494,72.88908992231363,Coffee Shop,café_fastfoods
6431,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Mad Over Donuts,19.086636790332676,72.8898759713059,Donut Shop,café_fastfoods
6432,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Cream Centre,19.086620688497693,72.88982434166077,Restaurant,regular_restaurants
6433,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Starbucks Coffee : A TATA Alliance,19.086599238514907,72.88979708213441,Coffee Shop,café_fastfoods
6434,Naupada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Cafe Pico,19.0868996784242,72.8888476414796,Café,
6435,Naupada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.083579,72.88865190000001,Amoeba,19.086901489070122,72.88914110002631,Bowling Alley,sports_fitness
6436,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Darshan,19.0826659247383,72.88532278283878,Chinese Restaurant,regular_restaurants
6437,Naupada,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.083579,72.88865190000001,Kohinoor Elite Hotel,19.080861466981442,72.88543819207703,Hotel,tourist_interest
6438,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Cream Centre,19.085395272031707,72.88767084538895,Indian Restaurant,regular_restaurants
6439,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Costa Coffee,19.08603961677672,72.88902646783305,Coffee Shop,café_fastfoods
6440,Naupada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,The Beer Cafe,19.08562970470354,72.88791379491599,Beer Garden,bars_nightlife
6441,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Subway,19.08658667871469,72.88964370616142,Sandwich Place,café_fastfoods
6442,Naupada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Harry's,19.086631257202505,72.88984403294657,Bar,bars_nightlife
6443,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Rainforest Resto-Bar,19.086480292846826,72.88910186429254,Restaurant,regular_restaurants
6444,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Pizza Hut,19.086927205695094,72.8889057184918,Pizza Place,café_fastfoods
6445,Naupada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.083579,72.88865190000001,Snow World Mumbai,19.08602493311551,72.88855339966858,Theme Park,kids_family_residential
6446,Naupada,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.083579,72.88865190000001,Lifestyle,19.086639395533762,72.88987772664645,Shopping Mall,shopping
6447,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Domino's Pizza,19.087,72.889,Pizza Place,café_fastfoods
6448,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Dunkin' Donuts,19.086626760611068,72.88987389242536,Donut Shop,café_fastfoods
6449,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Noodle Bar,19.086635408873327,72.88986346657809,Chinese Restaurant,regular_restaurants
6450,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Burger King,19.086112800718592,72.88890803608464,Fast Food Restaurant,regular_restaurants
6451,Naupada,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.083579,72.88865190000001,Dhanraj Supermarket,19.082122712650577,72.88550715852449,Department Store,stores_daily_conveniences
6452,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Chocolate Temptations,19.086325747143672,72.88924567414959,Dessert Shop,café_fastfoods
6453,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,McDonald's,19.08665005080561,72.88997619217145,Fast Food Restaurant,regular_restaurants
6454,Naupada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Cafe Royal,19.086454610089206,72.88931587903035,Café,
6455,Naupada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,Cafe Coffee Day,19.0861137725822,72.89341632470992,Coffee Shop,café_fastfoods
6456,Naupada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.083579,72.88865190000001,The Irish House,19.086199453755604,72.88893133355545,Pub,bars_nightlife
6457,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Sahara Restaurant,19.07953178124444,72.88015220282865,Mughlai Restaurant,regular_restaurants
6458,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Rajdhani,19.086653323800675,72.88989599955477,Indian Restaurant,regular_restaurants
6459,Naupada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.083579,72.88865190000001,Bombay Blue,19.0866332563482,72.88986853443214,Indian Restaurant,regular_restaurants
